zip_code,fips_code,yyyymm,underwater
30707,13295,201008,.03543454
30707,13295,201009,.033942558
30707,13295,201010,.036740024
30707,13295,201011,.03935099
30707,13295,201012,.042148452
30707,13295,201101,.041775458
30707,13295,201102,.041402463
30707,13295,201103,.041029468
30707,13295,201104,.042521447
30707,13295,201105,.044199925
30707,13295,201106,.045691907
30707,13295,201107,.048138399
30707,13295,201108,.050394885
30707,13295,201109,.05246333
30707,13295,201110,.061865363
30707,13295,201111,.070891313
30707,13295,201112,.080293342
30707,13295,201201,.08309833
30707,13295,201202,.085918404
30707,13295,201203,.088738486
30707,13295,201204,.084226355
30707,13295,201205,.079338223
30707,13295,201206,.074826092
30707,13295,201207,.073510058
30707,13295,201208,.068725452
30707,13295,201209,.0674759
30707,13295,201210,.068688668
30707,13295,201211,.070115969
30707,13295,201212,.07136485
30707,13295,201301,.07421945
30707,13295,201302,.07671722
30707,13295,201303,.083380178
30707,13295,201304,.074515648
30707,13295,201305,.065946348
30707,13295,201306,.057563338
30707,13295,201307,.059426229
30707,13295,201308,.06128912
30707,13295,201309,.063152015
30707,13295,201310,.062965721
30707,13295,201311,.062767744
30707,13295,201312,.062569834
30707,13295,201401,.061627258
30707,13295,201402,.060696334
30707,13295,201403,.059754282
30707,13295,201404,.057148177
30707,13295,201405,.0546875
30707,13295,201406,.052073646
30707,13295,201407,.05337549
30707,13295,201408,.05467733
30707,13295,201409,.05597917
30707,13295,201410,.054305375
30707,13295,201411,.052435849
30707,13295,201412,.050752927
30707,13295,201501,.046519581
30707,13295,201502,.044689972
30707,13295,201503,.044525065
30707,13295,201504,.040816326
30707,13295,201505,.038917892
30707,13295,201506,.037019458
30707,13295,201507,.036703054
30707,13295,201508,.036216985
30707,13295,201509,.035900678
30707,13295,201510,.036375139
30707,13295,201511,.037007749
30707,13295,201512,.034654189
30707,13295,201601,.034215529
30707,13295,201602,.03392309
30707,13295,201603,.033411145
30707,13295,201604,.031952146
30707,13295,201605,.030493142
30707,13295,201606,.029034141
30707,13295,201607,.027575139
30707,13295,201608,.026116136
30707,13295,201609,.024803035
30707,13295,201610,.025054624
30707,13295,201611,.025200291
30707,13295,201612,.028552782
30707,13295,201701,.028058728
30707,13295,201702,.027406199
30707,13295,201703,.026916802
30707,13295,201704,.026758036
30707,13295,201705,.026594877
30707,13295,201706,.026431719
30707,13295,201707,.025611745
30707,13295,201708,.024632953
30707,13295,201709,.023817291
30707,13295,201710,.025285481
30707,13295,201711,.026694709
30707,13295,201712,.028146232
30707,13295,201801,.027166883
30707,13295,201802,.026196636
30707,13295,201803,.025234552
30707,13295,201804,.024583535
30707,13295,201805,.024098335
30707,13295,201806,.023447607
30707,13295,201807,.023124192
30707,13295,201808,.022635408
30707,13295,201809,.022312045
30707,13295,201810,.02327837
30707,13295,201811,.024063308
30707,13295,201812,.024705132
30707,13295,201901,.024386356
30707,13295,201902,.023987291
30707,13295,201903,.023665819
30707,13295,201904,.02334445
30707,13295,201905,.022857143
30707,13295,201906,.022543261
30708,13213,200909,.0042918455
30708,13213,200910,.0042918455
30708,13213,200911,.008583691
30708,13213,200912,.008583691
30708,13213,201001,.008583691
30708,13213,201002,.01604278
30708,13213,201003,.01604278
30708,13213,201004,.01604278
30708,13213,201005,.01604278
30708,13213,201006,.015463918
30708,13213,201007,.015463918
30708,13213,201008,.010309278
30708,13213,201009,.010309278
30708,13213,201010,.010309278
30708,13213,201011,.010309278
30708,13213,201012,.010309278
30708,13213,201101,.010309278
30708,13213,201102,.010309278
30708,13213,201103,.010309278
30708,13213,201104,.010309278
30708,13213,201105,.005154639
30708,13213,201106,.005154639
30708,13213,201107,.0057803467
30708,13213,201108,.0057803467
30708,13213,201109,.0057803467
30708,13213,201110,.0057803467
30708,13213,201111,.011560693
30708,13213,201112,.011560693
30708,13213,201201,.011111111
30708,13213,201202,.011111111
30708,13213,201203,.011111111
30708,13213,201204,.011111111
30708,13213,201205,.011111111
30708,13213,201206,.011111111
30708,13213,201207,.0055555557
30708,13213,201208,.0055555557
30708,13213,201209,0
30708,13213,201210,0
30708,13213,201211,0
30708,13213,201212,0
30708,13213,201301,.0055555557
30708,13213,201302,.011111111
30708,13213,201303,.016666668
30708,13213,201304,.016666668
30708,13213,201305,.011111111
30708,13213,201306,.011111111
30708,13213,201307,.011111111
30708,13213,201308,.0055555557
30708,13213,201309,.0055555557
30708,13213,201310,.0055555557
30708,13213,201311,0
30708,13213,201312,0
30708,13213,201401,0
30708,13213,201402,.0054945056
30708,13213,201403,.0056497175
30708,13213,201404,.0056497175
30708,13213,201405,.0056497175
30708,13213,201406,.0056179776
30708,13213,201407,.0056179776
30708,13213,201408,0
30708,13213,201409,0
30708,13213,201410,0
30708,13213,201411,0
30708,13213,201412,0
30708,13213,201501,0
30708,13213,201502,.0067567569
30708,13213,201503,.0067567569
30708,13213,201504,.0067114094
30708,13213,201505,.0067114094
30708,13213,201506,.0067114094
30708,13213,201507,.0067114094
30708,13213,201508,.0067114094
30708,13213,201509,.0067114094
30708,13213,201510,.006849315
30708,13213,201511,.006849315
30708,13213,201512,.006849315
30708,13213,201601,.006849315
30708,13213,201602,.006849315
30708,13213,201603,.006849315
30708,13213,201604,.006849315
30708,13213,201605,.01369863
30708,13213,201606,.01369863
30708,13213,201607,.006849315
30708,13213,201608,.006849315
30708,13213,201609,0
30708,13213,201610,0
30708,13213,201611,0
30708,13213,201612,0
30708,13213,201701,0
30708,13213,201702,0
30708,13213,201703,0
30708,13213,201704,0
30708,13213,201705,0
30708,13213,201706,0
30708,13213,201707,0
30708,13213,201708,0
30708,13213,201709,0
30708,13213,201710,0
30708,13213,201711,0
30708,13213,201712,0
30708,13213,201801,0
30708,13213,201802,.0065789474
30708,13213,201803,.0065789474
30708,13213,201804,.0065359478
30708,13213,201805,.0065359478
30708,13213,201806,.0065359478
30708,13213,201807,.0065359478
30708,13213,201808,.0065359478
30708,13213,201809,.0065359478
30708,13213,201810,.0065359478
30708,13213,201811,.0065359478
30708,13213,201812,.0064102565
30708,13213,201901,.0064102565
30708,13213,201902,0
30708,13213,201903,0
30708,13213,201904,0
30708,13213,201905,.0063291141
30708,13213,201906,.0063291141
30710,13313,200909,.043902438
30710,13313,200910,.045528457
30710,13313,200911,.047154471
30710,13313,200912,.048780486
30710,13313,201001,.049864497
30710,13313,201002,.04911181
30710,13313,201003,.050156739
30710,13313,201004,.053291537
30710,13313,201005,.055903867
30710,13313,201006,.058127571
30710,13313,201007,.060185187
30710,13313,201008,.062757201
30710,13313,201009,.064814813
30710,13313,201010,.06430041
30710,13313,201011,.063271604
30710,13313,201012,.062757201
30710,13313,201101,.060185187
30710,13313,201102,.057613168
30710,13313,201103,.055041153
30710,13313,201104,.057098765
30710,13313,201105,.059670784
30710,13313,201106,.061728396
30710,13313,201107,.059003051
30710,13313,201108,.056968465
30710,13313,201109,.054933876
30710,13313,201110,.054425228
30710,13313,201111,.053916581
30710,13313,201112,.053407934
30710,13313,201201,.0508647
30710,13313,201202,.047812819
30710,13313,201203,.045269582
30710,13313,201204,.044760935
30710,13313,201205,.04374364
30710,13313,201206,.043213014
30710,13313,201207,.043213014
30710,13313,201208,.043721404
30710,13313,201209,.042281218
30710,13313,201210,.042772863
30710,13313,201211,.043756146
30710,13313,201212,.044269551
30710,13313,201301,.044761438
30710,13313,201302,.044761438
30710,13313,201303,.04523107
30710,13313,201304,.037837837
30710,13313,201305,.030958232
30710,13313,201306,.023575639
30710,13313,201307,.025049116
30710,13313,201308,.026509574
30710,13313,201309,.027982326
30710,13313,201310,.027491409
30710,13313,201311,.027000491
30710,13313,201312,.026509574
30710,13313,201401,.027000491
30710,13313,201402,.027000491
30710,13313,201403,.027410671
30710,13313,201404,.023984337
30710,13313,201405,.021047479
30710,13313,201406,.017621145
30710,13313,201407,.019579051
30710,13313,201408,.021047479
30710,13313,201409,.022994129
30710,13313,201410,.024449877
30710,13313,201411,.026392963
30710,13313,201412,.027859237
30710,13313,201501,.024471173
30710,13313,201502,.024885939
30710,13313,201503,.025389025
30710,13313,201504,.023322422
30710,13313,201505,.021259198
30710,13313,201506,.019215045
30710,13313,201507,.020433184
30710,13313,201508,.022058824
30710,13313,201509,.023265306
30710,13313,201510,.022031823
30710,13313,201511,.021172639
30710,13313,201512,.019951141
30710,13313,201601,.019951141
30710,13313,201602,.020358305
30710,13313,201603,.020358305
30710,13313,201604,.020664506
30710,13313,201605,.020681266
30710,13313,201606,.02108678
30710,13313,201607,.020275751
30710,13313,201608,.019862181
30710,13313,201609,.019051479
30710,13313,201610,.018233387
30710,13313,201611,.017828202
30710,13313,201612,.017024726
30710,13313,201701,.017835427
30710,13313,201702,.018646128
30710,13313,201703,.01945683
30710,13313,201704,.018646128
30710,13313,201705,.01784266
30710,13313,201706,.017031631
30710,13313,201707,.01784266
30710,13313,201708,.019059205
30710,13313,201709,.019870235
30710,13313,201710,.019870235
30710,13313,201711,.020120725
30710,13313,201712,.020120725
30710,13313,201801,.019315895
30710,13313,201802,.018108651
30710,13313,201803,.017303823
30710,13313,201804,.016498994
30710,13313,201805,.016096579
30710,13313,201806,.01529175
30710,13313,201807,.015694166
30710,13313,201808,.015687851
30710,13313,201809,.015974442
30710,13313,201810,.016373802
30710,13313,201811,.016373802
30710,13313,201812,.016773162
30710,13313,201901,.015974442
30710,13313,201902,.015568863
30710,13313,201903,.014770459
30710,13313,201904,.015163607
30710,13313,201905,.015163607
30710,13313,201906,.015556442
30711,13213,200909,.017985612
30711,13213,200910,.018585132
30711,13213,200911,.019184653
30711,13213,200912,.019784173
30711,13213,201001,.020383693
30711,13213,201002,.023793338
30711,13213,201003,.024456521
30711,13213,201004,.023777174
30711,13213,201005,.023097826
30711,13213,201006,.02238806
30711,13213,201007,.023744911
30711,13213,201008,.02578019
30711,13213,201009,.027137043
30711,13213,201010,.027137043
30711,13213,201011,.027815469
30711,13213,201012,.027815469
30711,13213,201101,.027137043
30711,13213,201102,.026458615
30711,13213,201103,.02578019
30711,13213,201104,.02578019
30711,13213,201105,.02578019
30711,13213,201106,.02578019
30711,13213,201107,.02700831
30711,13213,201108,.02700831
30711,13213,201109,.02770083
30711,13213,201110,.02700831
30711,13213,201111,.025623269
30711,13213,201112,.024930747
30711,13213,201201,.021505376
30711,13213,201202,.019607844
30711,13213,201203,.018342821
30711,13213,201204,.019607844
30711,13213,201205,.020240353
30711,13213,201206,.021505376
30711,13213,201207,.020240353
30711,13213,201208,.019607844
30711,13213,201209,.018342821
30711,13213,201210,.019607844
30711,13213,201211,.020872865
30711,13213,201212,.022137888
30711,13213,201301,.021505376
30711,13213,201302,.020240353
30711,13213,201303,.019607844
30711,13213,201304,.018308081
30711,13213,201305,.016414141
30711,13213,201306,.015151516
30711,13213,201307,.013880126
30711,13213,201308,.012618297
30711,13213,201309,.011356466
30711,13213,201310,.012618297
30711,13213,201311,.014520202
30711,13213,201312,.015782828
30711,13213,201401,.015782828
30711,13213,201402,.015151516
30711,13213,201403,.015799869
30711,13213,201404,.01514154
30711,13213,201405,.01514154
30711,13213,201406,.014492754
30711,13213,201407,.014492754
30711,13213,201408,.014492754
30711,13213,201409,.014492754
30711,13213,201410,.01317523
30711,13213,201411,.012516469
30711,13213,201412,.011198946
30711,13213,201501,.015966387
30711,13213,201502,.01764706
30711,13213,201503,.019327732
30711,13213,201504,.017706577
30711,13213,201505,.016020237
30711,13213,201506,.014333895
30711,13213,201507,.016020237
30711,13213,201508,.016863406
30711,13213,201509,.018549748
30711,13213,201510,.018707482
30711,13213,201511,.017857144
30711,13213,201512,.017857144
30711,13213,201601,.016992353
30711,13213,201602,.016142735
30711,13213,201603,.015293119
30711,13213,201604,.015293119
30711,13213,201605,.0144435
30711,13213,201606,.0144435
30711,13213,201607,.015293119
30711,13213,201608,.016992353
30711,13213,201609,.017841971
30711,13213,201610,.016992353
30711,13213,201611,.015293119
30711,13213,201612,.014468085
30711,13213,201701,.013617021
30711,13213,201702,.011914894
30711,13213,201703,.01106383
30711,13213,201704,.012765957
30711,13213,201705,.013617021
30711,13213,201706,.015319149
30711,13213,201707,.015319149
30711,13213,201708,.016170213
30711,13213,201709,.016170213
30711,13213,201710,.016170213
30711,13213,201711,.015151516
30711,13213,201712,.015151516
30711,13213,201801,.015151516
30711,13213,201802,.014309764
30711,13213,201803,.014309764
30711,13213,201804,.014309764
30711,13213,201805,.013468013
30711,13213,201806,.013468013
30711,13213,201807,.013468013
30711,13213,201808,.012626262
30711,13213,201809,.012626262
30711,13213,201810,.015151516
30711,13213,201811,.016835017
30711,13213,201812,.019087138
30711,13213,201901,.020746889
30711,13213,201902,.021576764
30711,13213,201903,.023236515
30711,13213,201904,.023333333
30711,13213,201905,.022500001
30711,13213,201906,.022500001
30720,13313,200909,.030307764
30720,13313,200910,.032338697
30720,13313,200911,.034213405
30720,13313,200912,.036244337
30720,13313,201001,.038119044
30720,13313,201002,.037875425
30720,13313,201003,.039650835
30720,13313,201004,.041426245
30720,13313,201005,.043349609
30720,13313,201006,.044912383
30720,13313,201007,.0455014
30720,13313,201008,.04594316
30720,13313,201009,.046532176
30720,13313,201010,.04432337
30720,13313,201011,.042114563
30720,13313,201012,.039905757
30720,13313,201101,.03961125
30720,13313,201102,.039316744
30720,13313,201103,.039022237
30720,13313,201104,.039022237
30720,13313,201105,.039022237
30720,13313,201106,.039022237
30720,13313,201107,.039392151
30720,13313,201108,.039539687
30720,13313,201109,.03983476
30720,13313,201110,.041894086
30720,13313,201111,.043913942
30720,13313,201112,.045977011
30720,13313,201201,.042709868
30720,13313,201202,.039469808
30720,13313,201203,.036229748
30720,13313,201204,.035640649
30720,13313,201205,.035198823
30720,13313,201206,.034589343
30720,13313,201207,.034883723
30720,13313,201208,.035030909
30720,13313,201209,.03475742
30720,13313,201210,.034902245
30720,13313,201211,.035181701
30720,13313,201212,.035326481
30720,13313,201301,.034018528
30720,13313,201302,.03286045
30720,13313,201303,.031594202
30720,13313,201304,.02942029
30720,13313,201305,.027387336
30720,13313,201306,.025206432
30720,13313,201307,.025206432
30720,13313,201308,.025351297
30720,13313,201309,.025351297
30720,13313,201310,.025195483
30720,13313,201311,.02519913
30720,13313,201312,.025054308
30720,13313,201401,.024764663
30720,13313,201402,.024330195
30720,13313,201403,.024057971
30720,13313,201404,.021884058
30720,13313,201405,.019556714
30720,13313,201406,.017383747
30720,13313,201407,.017526072
30720,13313,201408,.017815759
30720,13313,201409,.017960602
30720,13313,201410,.017960602
30720,13313,201411,.017815759
30720,13313,201412,.017815759
30720,13313,201501,.017074784
30720,13313,201502,.017604236
30720,13313,201503,.017963298
30720,13313,201504,.017444115
30720,13313,201505,.016925065
30720,13313,201506,.016408268
30720,13313,201507,.016020672
30720,13313,201508,.015631055
30720,13313,201509,.015243509
30720,13313,201510,.014591943
30720,13313,201511,.013817149
30720,13313,201512,.013171487
30720,13313,201601,.01304404
30720,13313,201602,.012785742
30720,13313,201603,.012656593
30720,13313,201604,.012656593
30720,13313,201605,.012744593
30720,13313,201606,.012744593
30720,13313,201607,.012483913
30720,13313,201608,.012226513
30720,13313,201609,.011970652
30720,13313,201610,.011966032
30720,13313,201611,.011835842
30720,13313,201612,.011675127
30720,13313,201701,.01230496
30720,13313,201702,.012809131
30720,13313,201703,.013443246
30720,13313,201704,.012935954
30720,13313,201705,.012300279
30720,13313,201706,.011793051
30720,13313,201707,.011666244
30720,13313,201708,.011539437
30720,13313,201709,.01141263
30720,13313,201710,.011666244
30720,13313,201711,.011742424
30720,13313,201712,.01199495
30720,13313,201801,.011742424
30720,13313,201802,.011617629
30720,13313,201803,.011365071
30720,13313,201804,.011363637
30720,13313,201805,.011237374
30720,13313,201806,.011238793
30720,13313,201807,.010735034
30720,13313,201808,.010356151
30720,13313,201809,.0098397881
30720,13313,201810,.010218241
30720,13313,201811,.010598032
30720,13313,201812,.010977918
30720,13313,201901,.010850366
30720,13313,201902,.010850366
30720,13313,201903,.010724199
30720,13313,201904,.010471865
30720,13313,201905,.01021953
30720,13313,201906,.0099671967
30721,13313,200909,.037271678
30721,13313,200910,.041056443
30721,13313,200911,.044758927
30721,13313,200912,.048543688
30721,13313,201001,.051752508
30721,13313,201002,.052552436
30721,13313,201003,.055643503
30721,13313,201004,.060550895
30721,13313,201005,.06569574
30721,13313,201006,.070447005
30721,13313,201007,.075185597
30721,13313,201008,.079845205
30721,13313,201009,.084425844
30721,13313,201010,.077633865
30721,13313,201011,.070999838
30721,13313,201012,.064207867
30721,13313,201101,.064839676
30721,13313,201102,.065392517
30721,13313,201103,.066024326
30721,13313,201104,.066498183
30721,13313,201105,.066893063
30721,13313,201106,.067366928
30721,13313,201107,.068257228
30721,13313,201108,.069126241
30721,13313,201109,.069916256
30721,13313,201110,.071738958
30721,13313,201111,.073561944
30721,13313,201112,.075373314
30721,13313,201201,.070454724
30721,13313,201202,.065962642
30721,13313,201203,.061229315
30721,13313,201204,.061933655
30721,13313,201205,.062564023
30721,13313,201206,.0632682
30721,13313,201207,.062312905
30721,13313,201208,.061367575
30721,13313,201209,.05920494
30721,13313,201210,.05920494
30721,13313,201211,.059286706
30721,13313,201212,.059286706
30721,13313,201301,.063455306
30721,13313,201302,.067243107
30721,13313,201303,.071450643
30721,13313,201304,.062712386
30721,13313,201305,.05360315
30721,13313,201306,.04487526
30721,13313,201307,.044945557
30721,13313,201308,.044945557
30721,13313,201309,.045026258
30721,13313,201310,.044109695
30721,13313,201311,.043156024
30721,13313,201312,.042226341
30721,13313,201401,.041222788
30721,13313,201402,.040376745
30721,13313,201403,.039400496
30721,13313,201404,.037160072
30721,13313,201405,.034919653
30721,13313,201406,.032679234
30721,13313,201407,.030747836
30721,13313,201408,.028893696
30721,13313,201409,.027039556
30721,13313,201410,.030438812
30721,13313,201411,.033838071
30721,13313,201412,.037234452
30721,13313,201501,.032422166
30721,13313,201502,.032083023
30721,13313,201503,.03125
30721,13313,201504,.029950857
30721,13313,201505,.02868907
30721,13313,201506,.027491866
30721,13313,201507,.026362972
30721,13313,201508,.025235755
30721,13313,201509,.024174802
30721,13313,201510,.023036581
30721,13313,201511,.022040762
30721,13313,201512,.020913558
30721,13313,201601,.021180533
30721,13313,201602,.021378303
30721,13313,201603,.021640999
30721,13313,201604,.020643877
30721,13313,201605,.019697573
30721,13313,201606,.018702745
30721,13313,201607,.017774241
30721,13313,201608,.016777188
30721,13313,201609,.015847756
30721,13313,201610,.01518467
30721,13313,201611,.014521584
30721,13313,201612,.013742767
30721,13313,201701,.014006708
30721,13313,201702,.01426693
30721,13313,201703,.014528959
30721,13313,201704,.01420025
30721,13313,201705,.013806706
30721,13313,201706,.013477089
30721,13313,201707,.014003945
30721,13313,201708,.01459566
30721,13313,201709,.01512163
30721,13313,201710,.015051926
30721,13313,201711,.014944854
30721,13313,201712,.014878621
30721,13313,201801,.014487079
30721,13313,201802,.014095536
30721,13313,201803,.013703994
30721,13313,201804,.012791228
30721,13313,201805,.011942831
30721,13313,201806,.011029172
30721,13313,201807,.010702167
30721,13313,201808,.010441138
30721,13313,201809,.010091146
30721,13313,201810,.010351563
30721,13313,201811,.010670137
30721,13313,201812,.010928251
30721,13313,201901,.010342808
30721,13313,201902,.0098868217
30721,13313,201903,.0093014184
30721,13313,201904,.0092369737
30721,13313,201905,.0092369737
30721,13313,201906,.0091719246
30725,13295,200909,.022165388
30725,13295,200910,.024722932
30725,13295,200911,.028132992
30725,13295,200912,.030690538
30725,13295,201001,.035805628
30725,13295,201002,.029629629
30725,13295,201003,.033189919
30725,13295,201004,.034419175
30725,13295,201005,.035033803
30725,13295,201006,.036218539
30725,13295,201007,.039287906
30725,13295,201008,.042971149
30725,13295,201009,.046040516
30725,13295,201010,.046654388
30725,13295,201011,.047882136
30725,13295,201012,.048496012
30725,13295,201101,.050951503
30725,13295,201102,.052793123
30725,13295,201103,.055248618
30725,13295,201104,.055862494
30725,13295,201105,.055862494
30725,13295,201106,.056476366
30725,13295,201107,.059691913
30725,13295,201108,.060975611
30725,13295,201109,.06161746
30725,13295,201110,.074454427
30725,13295,201111,.086007699
30725,13295,201112,.09884467
30725,13295,201201,.10269576
30725,13295,201202,.105905
30725,13295,201203,.1096857
30725,13295,201204,.10647851
30725,13295,201205,.10327133
30725,13295,201206,.10006414
30725,13295,201207,.096856959
30725,13295,201208,.091021672
30725,13295,201209,.087925695
30725,13295,201210,.08854489
30725,13295,201211,.089164086
30725,13295,201212,.089783281
30725,13295,201301,.095238097
30725,13295,201302,.0995671
30725,13295,201303,.10698552
30725,13295,201304,.094458438
30725,13295,201305,.081863977
30725,13295,201306,.069269523
30725,13295,201307,.071158692
30725,13295,201308,.073047861
30725,13295,201309,.074937031
30725,13295,201310,.074937031
30725,13295,201311,.074842766
30725,13295,201312,.074842766
30725,13295,201401,.072955973
30725,13295,201402,.071698114
30725,13295,201403,.069811322
30725,13295,201404,.066374451
30725,13295,201405,.063283205
30725,13295,201406,.060150377
30725,13295,201407,.062656641
30725,13295,201408,.065162905
30725,13295,201409,.067669176
30725,13295,201410,.063909777
30725,13295,201411,.060738884
30725,13295,201412,.056981839
30725,13295,201501,.052754983
30725,13295,201502,.05260082
30725,13295,201503,.052016366
30725,13295,201504,.048642535
30725,13295,201505,.046945702
30725,13295,201506,.04524887
30725,13295,201507,.044067796
30725,13295,201508,.043502826
30725,13295,201509,.042372882
30725,13295,201510,.042937852
30725,13295,201511,.044067796
30725,13295,201512,.041578948
30725,13295,201601,.041031037
30725,13295,201602,.039978959
30725,13295,201603,.039411455
30725,13295,201604,.037309512
30725,13295,201605,.035733052
30725,13295,201606,.033631109
30725,13295,201607,.030478192
30725,13295,201608,.027850762
30725,13295,201609,.024697846
30725,13295,201610,.024697846
30725,13295,201611,.025223332
30725,13295,201612,.027319293
30725,13295,201701,.027319293
30725,13295,201702,.027888447
30725,13295,201703,.027888447
30725,13295,201704,.027319293
30725,13295,201705,.02618099
30725,13295,201706,.025611838
30725,13295,201707,.024473535
30725,13295,201708,.02333523
30725,13295,201709,.022196926
30725,13295,201710,.022766078
30725,13295,201711,.022714367
30725,13295,201712,.023282226
30725,13295,201801,.022714367
30725,13295,201802,.021578649
30725,13295,201803,.02101079
30725,13295,201804,.020442931
30725,13295,201805,.01987507
30725,13295,201806,.019307211
30725,13295,201807,.018739352
30725,13295,201808,.018171493
30725,13295,201809,.017603634
30725,13295,201810,.017603634
30725,13295,201811,.017035775
30725,13295,201812,.016987542
30725,13295,201901,.016987542
30725,13295,201902,.016421292
30725,13295,201903,.016421292
30725,13295,201904,.016421292
30725,13295,201905,.015846066
30725,13295,201906,.015846066
30728,13295,200909,.037977688
30728,13295,200910,.0427249
30728,13295,200911,.046997391
30728,13295,200912,.051744599
30728,13295,201001,.052931402
30728,13295,201002,.036014598
30728,13295,201003,.036714669
30728,13295,201004,.037031177
30728,13295,201005,.037347682
30728,13295,201006,.03756313
30728,13295,201007,.038352273
30728,13295,201008,.038983587
30728,13295,201009,.039772727
30728,13295,201010,.040719695
30728,13295,201011,.041824494
30728,13295,201012,.042771466
30728,13295,201101,.041666668
30728,13295,201102,.040877525
30728,13295,201103,.039772727
30728,13295,201104,.040877525
30728,13295,201105,.041982323
30728,13295,201106,.043087121
30728,13295,201107,.045593686
30728,13295,201108,.04720477
30728,13295,201109,.048815854
30728,13295,201110,.057837926
30728,13295,201111,.066688143
30728,13295,201112,.075708762
30728,13295,201201,.076997422
30728,13295,201202,.078125
30728,13295,201203,.07941366
30728,13295,201204,.076353095
30728,13295,201205,.073292524
30728,13295,201206,.070231959
30728,13295,201207,.067332476
30728,13295,201208,.060386475
30728,13295,201209,.057669081
30728,13295,201210,.060208239
30728,13295,201211,.062471706
30728,13295,201212,.065036967
30728,13295,201301,.067149542
30728,13295,201302,.068960316
30728,13295,201303,.07598
30728,13295,201304,.06920471
30728,13295,201305,.062106792
30728,13295,201306,.055331506
30728,13295,201307,.057428617
30728,13295,201308,.059525728
30728,13295,201309,.061461527
30728,13295,201310,.062268108
30728,13295,201311,.062903225
30728,13295,201312,.063709676
30728,13295,201401,.063064516
30728,13295,201402,.062419355
30728,13295,201403,.061774194
30728,13295,201404,.059223302
30728,13295,201405,.05631068
30728,13295,201406,.053542543
30728,13295,201407,.05549264
30728,13295,201408,.057434071
30728,13295,201409,.059204143
30728,13295,201410,.057748303
30728,13295,201411,.056454223
30728,13295,201412,.054998383
30728,13295,201501,.049682092
30728,13295,201502,.046250001
30728,13295,201503,.045694444
30728,13295,201504,.042590119
30728,13295,201505,.041121494
30728,13295,201506,.039786384
30728,13295,201507,.039252337
30728,13295,201508,.038723461
30728,13295,201509,.038189344
30728,13295,201510,.038723461
30728,13295,201511,.039124049
30728,13295,201512,.03641491
30728,13295,201601,.03641491
30728,13295,201602,.036537517
30728,13295,201603,.036524083
30728,13295,201604,.035175879
30728,13295,201605,.033827674
30728,13295,201606,.032479469
30728,13295,201607,.030886138
30728,13295,201608,.029292805
30728,13295,201609,.027822036
30728,13295,201610,.0279446
30728,13295,201611,.0279446
30728,13295,201612,.031876393
30728,13295,201701,.031728361
30728,13295,201702,.031589203
30728,13295,201703,.031450041
30728,13295,201704,.030058447
30728,13295,201705,.028806012
30728,13295,201706,.027414417
30728,13295,201707,.026996939
30728,13295,201708,.02671862
30728,13295,201709,.026301142
30728,13295,201710,.027275257
30728,13295,201711,.028004991
30728,13295,201712,.028975461
30728,13295,201801,.027866352
30728,13295,201802,.026757244
30728,13295,201803,.025648136
30728,13295,201804,.024951484
30728,13295,201805,.024397006
30728,13295,201806,.023700623
30728,13295,201807,.023284823
30728,13295,201808,.022865854
30728,13295,201809,.02245011
30728,13295,201810,.023004435
30728,13295,201811,.023403961
30728,13295,201812,.024138412
30728,13295,201901,.024138412
30728,13295,201902,.023985498
30728,13295,201903,.023988843
30728,13295,201904,.023152022
30728,13295,201905,.022417154
30728,13295,201906,.021581732
30739,13295,200909,.093040846
30739,13295,200910,.089258701
30739,13295,200911,.08472012
30739,13295,200912,.080937974
30739,13295,201001,.081694402
30739,13295,201002,.055929571
30739,13295,201003,.055583887
30739,13295,201004,.056093831
30739,13295,201005,.057113718
30739,13295,201006,.058854166
30739,13295,201007,.056249999
30739,13295,201008,.053645834
30739,13295,201009,.051041666
30739,13295,201010,.053645834
30739,13295,201011,.055729166
30739,13295,201012,.058333334
30739,13295,201101,.060416665
30739,13295,201102,.063020833
30739,13295,201103,.065104164
30739,13295,201104,.06614583
30739,13295,201105,.067708336
30739,13295,201106,.068750001
30739,13295,201107,.077144504
30739,13295,201108,.07772021
30739,13295,201109,.078871615
30739,13295,201110,.089234315
30739,13295,201111,.098388955
30739,13295,201112,.10874569
30739,13295,201201,.11162256
30739,13295,201202,.11449943
30739,13295,201203,.1173088
30739,13295,201204,.11615871
30739,13295,201205,.11500862
30739,13295,201206,.1137931
30739,13295,201207,.11264368
30739,13295,201208,.10680686
30739,13295,201209,.10570005
30739,13295,201210,.10791367
30739,13295,201211,.10957388
30739,13295,201212,.11178749
30739,13295,201301,.11227876
30739,13295,201302,.1128943
30739,13295,201303,.11822376
30739,13295,201304,.10128707
30739,13295,201305,.08785674
30739,13295,201306,.074426413
30739,13295,201307,.076105207
30739,13295,201308,.078343593
30739,13295,201309,.080022387
30739,13295,201310,.079462789
30739,13295,201311,.079373948
30739,13295,201312,.078814983
30739,13295,201401,.077610277
30739,13295,201402,.076493576
30739,13295,201403,.075376883
30739,13295,201404,.070712693
30739,13295,201405,.066703722
30739,13295,201406,.062256809
30739,13295,201407,.066147856
30739,13295,201408,.070077866
30739,13295,201409,.073971078
30739,13295,201410,.069483049
30739,13295,201411,.065591998
30739,13295,201412,.061145082
30739,13295,201501,.053779069
30739,13295,201502,.052210726
30739,13295,201503,.052681092
30739,13295,201504,.04860156
30739,13295,201505,.045850527
