"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-09-30,3101,"Los Angeles County","CA","Los Angeles-Long Beach-Anaheim",0,624900,0.00417804917242488,0.00595621377978107,0.0215792054928887,0.0609841133920639,0.049083257164015,"2019-09","2019-Q3",624900,0,"2019-09"
2019-09-30,139,"Cook County","IL","Chicago-Naperville-Elgin",1,223300,0.000448028673835125,-0.003125,0.0072169598556608,0.0417498989850884,0.00977573001168985,"2007-01","2007-Q1",266800,-0.16304347826087,"2004-05"
2019-09-30,1090,"Harris County","TX","Houston-The Woodlands-Sugar Land",2,193800,0.00258665287118469,0.0109546165884194,0.044743935309973,0.0698091757590724,0.041138245857812,"2019-09","2019-Q3",193800,0,"2019-09"
2019-09-30,2402,"Maricopa County","AZ","Phoenix-Mesa-Scottsdale",3,278800,0.00577200577200577,0.0149253731343284,0.0500941619585687,0.0712754829674158,0.0554652528843711,"2006-05","2006-Q2",290300,-0.0396141922149501,"2005-12"
2019-09-30,2841,"San Diego County","CA","San Diego-Carlsbad",4,593700,0.00118043844856661,0.00118043844856661,0.00575978316110452,0.0552139196203787,0.0494199280061223,"2019-09","2019-Q3",593700,0,"2019-09"
2019-09-30,1286,"Orange County","CA","Los Angeles-Long Beach-Anaheim",5,726200,0.00442600276625173,0.00623527781626715,0.00400940135490115,0.0437990677538218,0.0402323479603313,"2019-01","2019-Q1",728100,-0.00260953165773932,"2018-12"
2019-09-30,581,"Kings County","NY","New York-Newark-Jersey City",6,776800,-0.00563236047107015,-0.0142131979695431,-0.00956266734667857,0.0582809533628428,0.0521797396972039,"2019-05","2019-Q2",789600,-0.0162107396149949,"2018-04"
2019-09-30,2964,"Miami-Dade County","FL","Miami-Fort Lauderdale-West Palm Beach",7,305200,0.00131233595800525,0.00560131795716639,0.023131076097888,0.0858270976449806,0.0659796131358523,"2007-01","2007-Q1",325000,-0.0609230769230769,"2006-04"
2019-09-30,978,"Dallas County","TX","Dallas-Fort Worth-Arlington",8,215000,0.00373482726423903,0.00938967136150235,0.0712506228201295,0.117260128565727,0.0612931889919472,"2019-03","2019-Q1",216700,-0.00784494693124135,"2019-02"
2019-09-30,1347,"Queens County","NY","New York-Newark-Jersey City",9,646100,-0.000154750851129681,0.00108459869848156,0.0117444409646101,0.063549740959878,0.0427761296288824,"2019-03","2019-Q1",651200,-0.00783169533169533,"2018-12"
2019-09-30,2832,"Riverside County","CA","Riverside-San Bernardino-Ontario",10,385700,-0.000259201658890617,0,0.019291754756871,0.0596454337539918,0.0610753948563472,"2006-07","2006-Q3",427000,-0.0967213114754098,"2005-05"
2019-09-30,3250,"San Bernardino County","CA","Riverside-San Bernardino-Ontario",11,352300,0.0037037037037037,0.00542237442922374,0.0259172976121142,0.0700724578915484,0.0656715721725938,"2006-07","2006-Q3",390300,-0.0973610043556239,"2005-10"
2019-09-30,445,"Clark County","NV","Las Vegas-Henderson-Paradise",12,278100,-0.00251076040172166,-0.00784873349982162,0.017563117453348,0.0893329415722914,0.0637508879206756,"2006-06","2006-Q2",316800,-0.122159090909091,"2004-12"
2019-09-30,207,"King County","WA","Seattle-Tacoma-Bellevue",13,615000,0.0026084121291164,0.00244498777506112,-0.0213239974538511,0.092641260549055,0.0586552456966083,"2018-06","2018-Q2",630600,-0.0247383444338725,"2018-01"
2019-09-30,791,"Wayne County","MI","Detroit-Warren-Dearborn",14,84900,0.00951248513674197,0.0253623188405797,0.106910039113429,0.149511881559991,0.0589055332283952,"2006-01","2006-Q1",116200,-0.269363166953528,"2000-03"
2019-09-30,2049,"Tarrant County","TX","Dallas-Fort Worth-Arlington",15,218300,0.00460193281178095,0.00971322849213691,0.0628042843232717,0.0946374392784781,0.0519129086839876,"2019-09","2019-Q3",218300,0,"2019-09"
2019-09-30,3136,"Santa Clara County","CA","San Jose-Sunnyvale-Santa Clara",16,1161200,-0.00086043710204784,-0.0112397820163488,-0.107798693814829,0.0776628733484366,0.071810389045726,"2018-09","2018-Q3",1301500,-0.107798693814829,"2018-01"
2019-09-30,1561,"Broward County","FL","Miami-Fort Lauderdale-West Palm Beach",17,269800,0.00446760982874162,0.00935278713056491,0.0380915736821855,0.100032273040542,0.067651201582597,"2006-10","2006-Q4",292400,-0.0772913816689467,"2005-12"
2019-09-30,386,"Bexar County","TX","San Antonio-New Braunfels",18,184500,0.00271739130434783,0.00819672131147541,0.0441426146010187,0.0687775069897896,0.0399512749846678,"2019-09","2019-Q3",184500,0,"2019-09"
2019-09-30,2452,"New York County","NY","New York-Newark-Jersey City",19,1190800,-0.00418130122093996,-0.0154609342703597,-0.0750349541711978,-0.000503102719949022,0.0307782270986259,"2017-07","2017-Q3",1330600,-0.105065384037276,"2014-09"
2019-09-30,3175,"Philadelphia County","PA","Philadelphia-Camden-Wilmington",20,159400,0.00694883133291219,0.02508038585209,0.0459317585301837,0.0848122647565603,0.03527670056765,"2019-02","2019-Q1",161900,-0.0154416306361952,"2019-01"
2019-09-30,1510,"Alameda County","CA","San Francisco-Oakland-Hayward",21,838200,0,-0.00616552051221247,-0.0421666095303394,0.06611276090033,0.0662798820615467,"2018-10","2018-Q4",878400,-0.0457650273224044,"2018-02"
2019-09-30,2801,"Middlesex County","MA","Boston-Cambridge-Newton",22,542600,0.000922339051835455,-0.0023901452472881,0.0053733555679081,0.0546252712406621,0.042111878302231,"2019-02","2019-Q1",553600,-0.0198699421965318,"2018-12"
2019-09-30,2046,"Suffolk County","NY","New York-Newark-Jersey City",23,413500,0.000241896468311563,0.00218128938439166,0.0867279894875164,0.040961585833573,0.0159159518252137,"2006-05","2006-Q2",448000,-0.0770089285714286,"2005-04"
2019-09-30,3017,"Sacramento County","CA","Sacramento--Roseville--Arden-Arcade",24,372800,0.00566495818721338,0.00485175202156334,0.0267144037455247,0.071618549360791,0.0581689036377613,"2005-11","2005-Q4",385800,-0.0336962156557802,"2005-05"
2019-09-30,401,"Bronx County","NY","New York-Newark-Jersey City",25,436000,0.0048398248444342,0.00832562442183164,0.0297590930562116,0.0649518446118493,0.0369927718351784,"2019-09","2019-Q3",436000,0,"2019-09"
2019-09-30,1252,"Nassau County","NY","New York-Newark-Jersey City",26,540800,-0.0022140221402214,-0.00916086478563576,0.0180722891566265,0.051959087624442,0.0303091953605708,"2019-05","2019-Q2",546000,-0.00952380952380952,"2018-12"
2019-09-30,2993,"Palm Beach County","FL","Miami-Fort Lauderdale-West Palm Beach",27,282200,0.00319943121222894,0.0136494252873563,0.0321872713972202,0.0857831072806463,0.0547503245724077,"2006-06","2006-Q2",325100,-0.131959397108582,"2005-06"
2019-09-30,2241,"Cuyahoga County","OH","Cleveland-Elyria",28,133400,0.0052750565184627,0.0222222222222222,0.0578905630452022,0.0623210396661649,0.0207810530966053,"2005-07","2005-Q3",135100,-0.0125832716506292,"2004-12"
2019-09-30,3165,"Hillsborough County","FL","Tampa-St. Petersburg-Clearwater",29,225600,0.00355871886120996,0.0112057373375168,0.0415512465373961,0.0937927059021484,0.0519908534585451,"2006-09","2006-Q3",230700,-0.0221066319895969,"2006-06"
2019-09-30,2614,"Allegheny County","PA","Pittsburgh",30,155500,0.00193298969072165,0.0117111255692908,0.0298013245033113,0.062015888019618,0.0358837567613783,"2019-09","2019-Q3",155500,0,"2019-09"
2019-09-30,1950,"Oakland County","MI","Detroit-Warren-Dearborn",31,251300,0,0.00279329608938547,0.0252957976336189,0.0640954165907859,0.0653778565367957,"2019-09","2019-Q3",251300,0,"2019-09"
2019-09-30,2288,"Franklin County","OH","Columbus",32,184500,0.00217273221075502,0.00435492651061513,0.0597357840321654,0.0765374420657394,0.0365924724532924,"2019-09","2019-Q3",184500,0,"2019-09"
2019-09-30,2339,"Hennepin County","MN","Minneapolis-St. Paul-Bloomington",33,285400,0.00105226236408278,-0.00139958012596221,0.0262495505213952,0.0546807932141424,0.0328883791488752,"2019-04","2019-Q2",286700,-0.00453435647017789,"2019-03"
2019-09-30,1287,"Orange County","FL","Orlando-Kissimmee-Sanford",34,251400,0.00239234449760766,0.00721153846153846,0.0397022332506203,0.0903910106765753,0.0529976487106458,"2006-09","2006-Q3",270900,-0.0719822812846069,"2006-03"
2019-09-30,1694,"Fairfax County","VA","Washington-Arlington-Alexandria",35,552300,0.0052784856206771,0.0061942065950082,0.0250556792873051,0.0251061641599517,0.028993649870982,"2006-01","2006-Q1",553100,-0.00144639305731332,"2005-11"
2019-09-30,3159,"Contra Costa County","CA","San Francisco-Oakland-Hayward",36,618300,-0.00290275761973875,-0.00370609087979375,-0.0123003194888179,0.0657498293674594,0.0608807010748094,"2018-10","2018-Q4",626800,-0.0135609444798979,"2018-06"
2019-09-30,2840,"Salt Lake County","UT","Salt Lake City",37,401700,0.0313222079589217,0.0624173499074319,0.14314171883893,0.102418611192193,0.0537819102162096,"2019-09","2019-Q3",401700,0,"2019-09"
2019-09-30,1440,"Travis County","TX","Austin-Round Rock",38,368800,0.0168183071408878,0.0267260579064588,0.0793093356745683,0.0819024574868097,0.0585369973116883,"2019-09","2019-Q3",368800,0,"2019-09"
2019-09-30,3130,"Saint Louis County","MO","St. Louis",39,184200,0,0.00490998363338789,0.00931506849315068,0.0477239384182235,0.0157829216714067,"2019-09","2019-Q3",184200,0,"2019-09"
2019-09-30,281,"Pima County","AZ","Tucson",40,214100,0.00469263256687001,0.0190385530699667,0.0641153081510934,0.0598516178007722,0.0235736138976985,"2006-06","2006-Q2",237700,-0.0992848127892301,"2005-09"
2019-09-30,2975,"Montgomery County","MD","Washington-Arlington-Alexandria",41,448000,0.00291023057980748,-0.000223164472216023,-0.000446229361892012,0.0177363807564586,0.0180273179213313,"2006-07","2006-Q3",494100,-0.0933009512244485,"2005-04"
2019-09-30,2347,"Honolulu County","HI","Urban Honolulu",42,676900,-0.000147710487444609,-0.00294594196494329,-0.0134091240343973,0.0405851223783387,0.037528500941622,"2019-01","2019-Q1",692800,-0.0229503464203233,"2018-05"
2019-09-30,3148,"Westchester County","NY","New York-Newark-Jersey City",43,615100,-0.0017851346965271,-0.0144207659029002,0.00753480753480754,0.0286043785013546,0.0148682454585605,"2006-04","2006-Q2",655000,-0.0609160305343511,"2005-04"
2019-09-30,2804,"Milwaukee County","WI","Milwaukee-Waukesha-West Allis",44,161600,0,-0.00431300061614294,0.0432537120723047,0.0515289060666357,0.0100651764170658,"2006-04","2006-Q2",165900,-0.025919228450874,"2005-09"
2019-09-30,1018,"Fresno County","CA","Fresno",45,255300,0.000784006272050176,0.00591016548463357,0.0471698113207547,0.0672298888974612,0.0421168330899149,"2006-05","2006-Q2",299700,-0.148148148148148,"2005-04"
2019-09-30,1388,"Shelby County","TN","Memphis",46,136800,0.00514327700220426,0.0148367952522255,0.0746268656716418,0.0875901887676715,0.0406970934273299,"2019-09","2019-Q3",136800,0,"2019-09"
2019-09-30,1020,"Fulton County","GA","Atlanta-Sandy Springs-Roswell",47,287500,0.00489339391821042,0.0105448154657293,0.0462154294032023,0.0872848667402895,0.0467829641408868,"2019-02","2019-Q1",288800,-0.00450138504155125,"2019-02"
2019-09-30,3102,"Mecklenburg County","NC","Charlotte-Concord-Gastonia",48,243900,0.0037037037037037,0.0103562551781276,0.0522001725625539,0.0810364845493687,0.0433862550625752,"2019-09","2019-Q3",243900,0,"2019-09"
2019-09-30,157,"Erie County","NY","Buffalo-Cheektowaga-Niagara Falls",49,169000,0.00475624256837099,0.0180722891566265,0.0425663170882171,0.0538739520617835,0.0343176594387185,"2019-09","2019-Q3",169000,0,"2019-09"
2019-09-30,1682,"DuPage County","IL","Chicago-Naperville-Elgin",50,291300,-0.000686106346483705,-0.00783378746594005,0.0083073727933541,0.0329585520748257,0.0136367266623707,"2006-10","2006-Q4",318000,-0.0839622641509434,"2005-05"
2019-09-30,2694,"Fairfield County","CT","Bridgeport-Stamford-Norwalk",51,336100,0.0011915400655347,-0.00148544266191325,0.00208706022659511,0.0158403324097296,0.0032405934012687,"2006-04","2006-Q2",421800,-0.203176861071598,"2003-06"
2019-09-30,2480,"Pinellas County","FL","Tampa-St. Petersburg-Clearwater",52,238100,0.00633981403212172,0.0218884120171674,0.0563442768411712,0.109060914049174,0.0590904739181477,"2019-09","2019-Q3",238100,0,"2019-09"
2019-09-30,874,"Bergen County","NJ","New York-Newark-Jersey City",53,469600,0.0049218917183822,0.00578282287427715,0.0131607335490831,0.033120640977585,0.012485783807314,"2006-07","2006-Q3",510700,-0.0804777756021147,"2005-06"
2019-09-30,1165,"Marion County","IN","Indianapolis-Carmel-Anderson",54,148600,0.011572498298162,0.0262430939226519,0.107302533532042,0.0954525769266594,0.0413447107800604,"2019-09","2019-Q3",148600,0,"2019-09"
2019-09-30,324,"Wake County","NC","Raleigh",55,297400,0.00405131667792032,0.0084774499830451,0.0468145019359381,0.0580406121770207,0.0326403285671353,"2019-09","2019-Q3",297400,0,"2019-09"
2019-09-30,2337,"Hartford County","CT","Hartford-West Hartford-East Hartford",56,226300,0.00132743362831858,0.000884564352056612,-0.0043994720633524,0.0140030565940916,-0.000528728748817486,"2007-02","2007-Q1",255300,-0.113591852722288,"2004-12"
2019-09-30,489,"Duval County","FL","Jacksonville",57,185400,0.00378992961559285,0.0109051254089422,0.0594285714285714,0.0929129577030543,0.0367754898840664,"2006-10","2006-Q4",187400,-0.0106723585912487,"2006-06"
2019-09-30,3246,"Prince Georges County","MD","Washington-Arlington-Alexandria",58,299100,0.00605449041372351,0.0125253893026405,0.0229138166894665,0.0545871413829624,0.0273798653754391,"2007-01","2007-Q1",351800,-0.149801023308698,"2005-06"
2019-09-30,2815,"New Haven County","CT","New Haven-Milford",59,217100,0,-0.00137994480220791,0.0250236071765817,0.0222286377564254,-0.000642587217485779,"2006-05","2006-Q2",267700,-0.189017556966754,"2004-06"
2019-09-30,1155,"Macomb County","MI","Detroit-Warren-Dearborn",60,175900,0.000568828213879408,0.00227920227920228,0.0377581120943953,0.0701950889418399,0.0549766841492905,"2019-09","2019-Q3",175900,0,"2019-09"
2019-09-30,204,"Kern County","CA","Bakersfield",61,223700,0.00179131213613972,0.00947653429602888,0.0571833648393195,0.0594449470168876,0.047013743003987,"2006-07","2006-Q3",279700,-0.200214515552378,"2005-05"
2019-09-30,2061,"Ventura County","CA","Oxnard-Thousand Oaks-Ventura",62,602100,0.00149700598802395,0.00199700449326011,0.00299850074962519,0.0471570261768746,0.0398868487167701,"2006-06","2006-Q2",632100,-0.0474608448030375,"2005-09"
2019-09-30,2802,"Middlesex County","NJ","New York-Newark-Jersey City",63,328500,0.000609198903441974,-0.00514839491217444,0.0145151327980235,0.0340954482245521,0.00851326261551799,"2006-08","2006-Q3",365100,-0.100246507806081,"2005-05"
2019-09-30,2314,"Gwinnett County","GA","Atlanta-Sandy Springs-Roswell",64,237100,0.00636672325976231,0.014548566538297,0.0613249776186213,0.0719717700156572,0.0434893323850563,"2019-09","2019-Q3",237100,0,"2019-09"
2019-09-30,3227,"San Francisco County","CA","San Francisco-Oakland-Hayward",65,1355600,0.00266272189349112,0.00750650315867707,-0.00139963167587477,0.071405747286245,0.0695072252076614,"2019-01","2019-Q1",1368800,-0.00964348334307422,"2018-09"
2019-09-30,2626,"Baltimore County","MD","Baltimore-Columbia-Towson",66,241000,-0.00124326564442603,-0.0028961522548614,-0.00577557755775578,0.0328865835837688,0.00547236861193023,"2007-03","2007-Q1",273200,-0.117862371888726,"2005-09"
2019-09-30,2322,"Hamilton County","OH","Cincinnati",67,153900,0.00456919060052219,0.00984251968503937,0.0577319587628866,0.0658147019862418,0.0270048190893968,"2019-03","2019-Q1",154000,-0.000649350649350649,"2019-03"
2019-09-30,1690,"El Paso County","TX","El Paso",68,128300,0.00078003120124805,0.00706436420722135,0.0371867421180275,0.0286515696054555,0.0111800131855506,"2019-09","2019-Q3",128300,0,"2019-09"
2019-09-30,2981,"Montgomery County","PA","Philadelphia-Camden-Wilmington",69,310200,0.00420848170929103,0.00453367875647668,0.0180505415162455,0.0319987800651331,0.0149199764408228,"2019-09","2019-Q3",310200,0,"2019-09"
2019-09-30,2879,"Worcester County","MA","Worcester",70,287200,0.000696864111498258,0.00701262272089762,0.0290218559656037,0.0546609804372047,0.0273877628748243,"2019-09","2019-Q3",287200,0,"2019-09"
2019-09-30,1322,"Pierce County","WA","Seattle-Tacoma-Bellevue",71,357600,0.00619020821609454,0.0153321976149915,0.0703382220891949,0.0919951624199544,0.0439029206974426,"2019-09","2019-Q3",357600,0,"2019-09"
2019-09-30,504,"Essex County","NJ","New York-Newark-Jersey City",72,388700,-0.0012846865364851,-0.016944865958523,-0.00102801336417373,0.0478458769512162,0.0155867606631361,"2007-02","2007-Q1",428900,-0.0937281417579856,"2005-08"
2019-09-30,951,"Collin County","TX","Dallas-Fort Worth-Arlington",73,332200,0.00605693519079346,0.00544794188861985,0.023728813559322,0.0705012562856546,0.0511613233566763,"2019-09","2019-Q3",332200,0,"2019-09"
2019-09-30,1776,"Hidalgo County","TX","McAllen-Edinburg-Mission",74,109300,0.00367309458218549,0.0350378787878788,0.0864811133200795,0.0673543680760118,0.0331284373571428,"2019-09","2019-Q3",109300,0,"2019-09"
2019-09-30,1223,"Monroe County","NY","Rochester",75,150700,-0.00264725347452019,-0.00462351387054161,0.0538461538461538,0.0386024907332196,0.0200218575741899,"2019-07","2019-Q3",151500,-0.00528052805280528,"2019-06"
2019-09-30,503,"Essex County","MA","Boston-Cambridge-Newton",76,441800,0.0018140589569161,0.0013599274705349,0.016099356025759,0.0555228250811477,0.0384325871439628,"2019-03","2019-Q1",448500,-0.0149386845039019,"2019-01"
2019-09-30,2742,"Jefferson County","KY","Louisville/Jefferson County",77,165900,0.0030229746070133,0.012202562538133,0.0486725663716814,0.0537342534020566,0.0295382112949099,"2019-09","2019-Q3",165900,0,"2019-09"
2019-09-30,2810,"Multnomah County","OR","Portland-Vancouver-Hillsboro",78,399000,0,-0.00573137303762771,-0.00967982129560685,0.0762629799032777,0.0498078930824526,"2019-02","2019-Q1",407100,-0.0198968312453943,"2018-01"
2019-09-30,2045,"Suffolk County","MA","Boston-Cambridge-Newton",79,560600,0.00322118826055834,0.00483957698512278,0.0148443157132513,0.0749398688456551,0.0612734934277939,"2019-02","2019-Q1",565000,-0.00778761061946903,"2019-01"
2019-09-30,2463,"Oklahoma County","OK","Oklahoma City",80,138100,0.00509461426491994,0.0206947524020695,0.0509893455098935,0.0502038279149775,0.0274874612261164,"2019-09","2019-Q3",138100,0,"2019-09"
2019-09-30,2842,"San Mateo County","CA","San Francisco-Oakland-Hayward",81,1282300,-0.0027220407528387,-0.0147522089896274,-0.063741238317757,0.0810205837502473,0.0701242229201449,"2018-10","2018-Q4",1371700,-0.0651746008602464,"2017-12"
2019-09-30,2847,"Snohomish County","WA","Seattle-Tacoma-Bellevue",82,467000,0.00107181136120043,0.00085726532361766,0.0180946152169174,0.0917450336980903,0.0496700358201569,"2019-02","2019-Q1",475700,-0.0182888375026277,"2018-12"
2019-09-30,220,"Lake County","IL","Chicago-Naperville-Elgin",83,239400,0,-0.00415973377703827,0.00927487352445194,0.0299087924360066,0.00816631188218842,"2007-02","2007-Q1",290300,-0.175335859455735,"2003-05"
2019-09-30,984,"Dekalb County","GA","Atlanta-Sandy Springs-Roswell",84,205200,0.00686947988223749,0.0133333333333333,0.079431877958969,0.102281336100405,0.0437694825437185,"2019-03","2019-Q1",205500,-0.00145985401459854,"2019-03"
2019-09-30,135,"Cobb County","GA","Atlanta-Sandy Springs-Roswell",85,260000,0.00541376643464811,0.0128554733151539,0.0462776659959759,0.0750062260370559,0.0399684369250903,"2019-03","2019-Q1",260500,-0.00191938579654511,"2019-02"
2019-09-30,3134,"San Joaquin County","CA","Stockton-Lodi",86,364600,-0.0010958904109589,0.000274348422496571,0.0164482854753276,0.0816093938633962,0.0776496378189635,"2006-01","2006-Q1",420700,-0.133349179938198,"2005-03"
2019-09-30,330,"Will County","IL","Chicago-Naperville-Elgin",87,228000,0.00175746924428822,0.00529100529100529,0.0406207211319032,0.0444967743925435,0.0143616413687777,"2007-01","2007-Q1",239500,-0.0480167014613779,"2005-10"
2019-09-30,1804,"Jackson County","MO","Kansas City",88,144500,0.00556715379262352,0.00978336827393431,0.0501453488372093,0.0641292413626988,0.0232755467541748,"2019-09","2019-Q3",144500,0,"2019-09"
2019-09-30,1948,"Norfolk County","MA","Boston-Cambridge-Newton",89,501800,0.00199680511182109,-0.00119426751592357,0.0164067247316184,0.0496656590865343,0.0395708915431825,"2019-03","2019-Q1",506500,-0.00927936821322804,"2019-01"
2019-09-30,988,"Denton County","TX","Dallas-Fort Worth-Arlington",90,295300,0.00101694915254237,0.00408024481468888,0.0321565886053827,0.0779441997410055,0.0481010957619958,"2019-09","2019-Q3",295300,0,"2019-09"
2019-09-30,2889,"Bernalillo County","NM","Albuquerque",91,206800,0.000968054211035818,0.00730638090599123,0.0418136020151134,0.04119665921517,0.0105483231821228,"2019-09","2019-Q3",206800,0,"2019-09"
2019-09-30,2732,"Jefferson County","AL","Birmingham-Hoover",92,126800,0.00555114988104679,0.0225806451612903,0.088412017167382,0.0563514771092011,0.0136713297485516,"2019-09","2019-Q3",126800,0,"2019-09"
2019-09-30,1106,"Hudson County","NJ","New York-Newark-Jersey City",93,459900,0.00217912399215515,0.00436776588774842,0.0589454294266636,0.0913200935045713,0.0370642512106307,"2019-09","2019-Q3",459900,0,"2019-09"
2019-09-30,2441,"Monmouth County","NJ","New York-Newark-Jersey City",94,426100,0.000469593801361822,-0.0049042503503036,0.0128357499405752,0.034518759149851,0.0162122493984149,"2006-08","2006-Q3",442500,-0.0370621468926554,"2005-11"
2019-09-30,2243,"Davidson County","TN","Nashville-Davidson--Murfreesboro--Franklin",95,265600,0.00113079532604599,0.00226415094339623,0.0191864927091328,0.105988488708272,0.0602932330162189,"2019-02","2019-Q1",269000,-0.012639405204461,"2018-12"
2019-09-30,3001,"Providence County","RI","Providence-Warwick",96,253500,0.00197628458498024,0.00396039603960396,0.0296506904955321,0.0659520461074774,0.0246558164253428,"2005-12","2005-Q4",272500,-0.0697247706422018,"2004-11"
2019-09-30,414,"Bucks County","PA","Philadelphia-Camden-Wilmington",97,328200,0.00152578577967653,0.00459136822773186,0.0173589584624923,0.0297151505170132,0.0119289058756633,"2006-09","2006-Q3",330400,-0.00665859564164649,"2006-06"
2019-09-30,1689,"El Paso County","CO","Colorado Springs",98,302800,0.00698370468905886,0.0144053601340034,0.0680776014109347,0.081876035354445,0.0458512988802187,"2019-09","2019-Q3",302800,0,"2019-09"
2019-09-30,3236,"Baltimore City","MD","Baltimore-Columbia-Towson",99,118400,0.011965811965812,0.0385964912280702,0.0145672664952871,0.0799492125216323,0.00265665218027888,"2007-09","2007-Q3",137800,-0.140783744557329,"2006-06"
2019-09-30,80,"Lee County","FL","Cape Coral-Fort Myers",100,232400,0.00388768898488121,0.00606060606060606,0.0108742931709439,0.0659118608893952,0.0549643886582649,"2006-05","2006-Q2",299600,-0.224299065420561,"2005-05"
2019-09-30,757,"Tulsa County","OK","Tulsa",101,141200,-0.00141442715700141,-0.00493305144467935,0.0042674253200569,0.0442749165882352,0.0227101347716767,"2019-04","2019-Q2",142700,-0.0105115627189909,"2019-01"
2019-09-30,201,"Kent County","MI","Grand Rapids-Wyoming",102,197800,0.00457084814626714,0.00559227249618709,0.0594536689876808,0.0884069436689627,0.0533723067995817,"2019-09","2019-Q3",197800,0,"2019-09"
2019-09-30,285,"Polk County","FL","Lakeland-Winter Haven",103,181400,0.00331858407079646,0.0156774916013438,0.0522041763341067,0.0922279485998079,0.0443833550774524,"2006-09","2006-Q3",192900,-0.0596163815448419,"2006-04"
2019-09-30,3289,"District of Columbia","DC","Washington-Arlington-Alexandria",104,567800,0.003003003003003,0.00353481795687522,-0.00872905027932961,0.0486299555937952,0.0486480825100839,"2019-02","2019-Q1",582800,-0.0257378174330817,"2018-07"
2019-09-30,989,"Denver County","CO","Denver-Aurora-Lakewood",105,422800,0.00260848944747451,0.000236574402649633,0.0139088729016787,0.0906286024635081,0.0697663380020801,"2019-02","2019-Q1",429500,-0.0155995343422584,"2018-11"
2019-09-30,2698,"Fort Bend County","TX","Houston-The Woodlands-Sugar Land",106,256800,-0.00116686114352392,-0.0031055900621118,0.00943396226415094,0.0556309545790472,0.0364034946316025,"2019-03","2019-Q1",258100,-0.00503680743897714,"2019-01"
2019-09-30,659,"Ocean County","NJ","New York-Newark-Jersey City",107,281900,-0.00106307583274274,-0.00494175785386516,0.00642627632988218,0.0315910148781928,0.00376609987337484,"2006-08","2006-Q3",339600,-0.169905771495878,"2004-11"
2019-09-30,2127,"Arapahoe County","CO","Denver-Aurora-Lakewood",108,380600,0.00210637177461822,-0.000525210084033613,0.0300405953991881,0.0904092796727842,0.0661388898615345,"2019-03","2019-Q1",382300,-0.0044467695527073,"2019-02"
2019-09-30,2251,"Delaware County","PA","Philadelphia-Camden-Wilmington",109,222200,0.000900900900900901,0.00679655641141822,0.0456470588235294,0.041179580258089,0.00677113581349009,"2007-07","2007-Q3",229500,-0.0318082788671024,"2006-04"
2019-09-30,1558,"Bristol County","MA","Providence-Warwick",110,320600,0.00250156347717323,0.00659340659340659,0.0378763353836193,0.0575141338545351,0.027007264452501,"2019-09","2019-Q3",320600,0,"2019-09"
2019-09-30,1822,"Johnson County","KS","Kansas City",111,293700,0.0082389289392379,0.0180242634315425,0.0481798715203426,0.0681740092486964,0.0376769980863803,"2019-09","2019-Q3",293700,0,"2019-09"
2019-09-30,1556,"Brevard County","FL","Palm Bay-Melbourne-Titusville",112,217900,0.00183908045977011,0.00926354793886058,0.0501204819277108,0.103113704669275,0.052926347849338,"2006-04","2006-Q2",234000,-0.0688034188034188,"2005-08"
2019-09-30,1404,"Summit County","OH","Akron",113,137100,0.0014609203798393,0.00808823529411765,0.0473644003055768,0.0514160615707751,0.0217113850021757,"2019-09","2019-Q3",137100,0,"2019-09"
2019-09-30,2986,"New Castle County","DE","Philadelphia-Camden-Wilmington",114,231900,-0.00472103004291845,-0.0131914893617021,-0.00982066609735269,0.0355878809426713,0.00532747546656998,"2018-01","2018-Q1",248100,-0.0652962515114873,"2017-11"
2019-09-30,3152,"Anne Arundel County","MD","Baltimore-Columbia-Towson",115,343600,-0.00058173356602676,-0.00174317257408483,0.0102910908556307,0.0251974463646452,0.0114255910044792,"2006-06","2006-Q2",375900,-0.085927108273477,"2005-08"
2019-09-30,771,"Union County","NJ","New York-Newark-Jersey City",116,357900,0.00477259966311061,0.00449059781083357,0.0504842970355151,0.0495691951958206,0.0131075497684221,"2006-08","2006-Q3",405600,-0.117603550295858,"2005-04"
2019-09-30,2980,"Montgomery County","OH","Dayton",117,112700,0.00895255147717099,0.0273473108477666,0.0795019157088123,0.0641155111137699,0.0210576939434717,"2019-09","2019-Q3",112700,0,"2019-09"
2019-09-30,2734,"Jefferson County","CO","Denver-Aurora-Lakewood",118,433500,0.00254394079555967,0.00720260223048327,0.0388209920920201,0.0887241366244065,0.063870643251241,"2019-09","2019-Q3",433500,0,"2019-09"
2019-09-30,3069,"Washington County","OR","Portland-Vancouver-Hillsboro",119,412400,-0.000968992248062016,-0.000484730974309258,0.0195302843016069,0.075045496482911,0.0464096511145264,"2019-02","2019-Q1",413700,-0.00314237370074934,"2019-02"
2019-09-30,2776,"Lancaster County","PA","Lancaster",120,213900,0.00564174894217207,0.0195424213536702,0.0536945812807882,0.0403673944208427,0.0164489831273478,"2019-09","2019-Q3",213900,0,"2019-09"
2019-09-30,1676,"Douglas County","NE","Omaha-Council Bluffs",121,177900,0.00395033860045147,0.0107954545454545,0.0564133016627078,0.0602189798218602,0.032343356241846,"2019-09","2019-Q3",177900,0,"2019-09"
